,station_id,acces_code,latitude,longitude,city,state,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_connector_types,ev_pricing
14378,94845,public,42.097522,-79.242525,Jamestown,NY,0,2,-1,J1772,-1
14379,94848,public,40.719051,-73.988181,Manhattan,NY,0,5,-1,J1772,-1
14380,94849,public,42.98282,-76.34141,Marcellus,NY,0,1,-1,J1772,-1
14381,94850,public,40.76379,-73.423658,Melville,NY,0,1,-1,J1772,-1
14382,94851,public,41.10363490203234,-74.02818166137693,Nanuet,NY,0,3,-1,J1772,Free
14383,94853,public,40.911315,-73.779296,New Rochelle,NY,0,4,-1,J1772,-1
14384,94854,public,40.87121,-73.911616,New York,NY,0,8,-1,J1772,-1
14385,94855,public,41.660699,-73.932808,Poughkeepsie,NY,0,2,-1,J1772,-1
14386,94856,public,41.656857,-73.789422,Lagrangeville,NY,0,2,-1,J1772,Free
14387,94858,public,40.989535,-73.672445,Rye,NY,0,2,-1,J1772,-1
14388,94859,public,43.05419501266957,-73.78681016931154,Saratoga Springs,NY,0,2,-1,J1772,-1
14389,94861,private,40.630898,-74.168358,Staten Island,NY,0,2,-1,J1772,-1
14390,94862,public,40.913685,-73.116048,Stony Brook,NY,0,2,-1,J1772,-1
14391,94863,public,43.09077,-76.088086,Syracuse,NY,0,2,-1,J1772,-1
14392,94865,public,41.031941,-73.769376,White Plains,NY,0,3,-1,J1772,-1
14393,94867,private,41.051099,-73.771738,White Plains,NY,0,7,-1,J1772,-1
14394,94868,public,42.077966,-75.639472,Windsor,NY,0,2,-1,J1772,-1
14395,94869,public,40.763053,-73.902931,Woodside,NY,0,2,-1,J1772,-1
14396,94870,public,40.932276,-73.897606,Yonkers,NY,0,3,-1,J1772,-1
14397,94871,public,40.93427,-73.902149,Yonkers,NY,0,4,-1,J1772,-1
14410,94893,private,41.706856,-72.611655,Glastonbury,CT,0,2,-1,J1772,-1
14463,95069,public,40.747098,-73.986641,New York,NY,0,1,-1,J1772,Level 2: $0.59 per kWh
14495,95270,public,40.733347,-73.858012,Rego Park,NY,0,2,-1,J1772,Level 2: $0.59 per kWh
14516,95462,public,40.268836,-75.2240669,Chalfont,PA,0,2,-1,J1772,Level 2: $0.49 per kWh
14536,95614,public,40.521676,-79.812458,Verona,PA,0,1,2,CHADEMO J1772,Level 2: $0.49 per kWh
14540,95626,public,39.95417,-75.191338,Philadelphia,PA,0,4,-1,J1772,Level 2: $0.49 per kWh
14639,96387,public,40.089817,-75.370979,King of Prussia,PA,0,1,-1,J1772,Level 2: $0.49 per kWh
14669,96646,private,40.717717,-74.015049,New York,NY,0,2,-1,J1772,Level 2: $0.59 per kWh
14673,96693,public,40.349339,-74.069774,Red Bank,NJ,0,2,-1,J1772,-1
14676,96719,public,40.039731,-76.307461,Lancaster,PA,0,2,-1,J1772,-1
14678,96721,public,40.041404,-76.309317,Lancaster,PA,0,2,-1,J1772,-1
14679,96722,public,40.037025,-76.304319,Lancaster,PA,0,2,-1,J1772,-1
14680,96723,public,40.038069,-76.302049,Lancaster,PA,0,2,-1,J1772,-1
14681,96724,public,40.041063,-76.304426,Lancaster,PA,0,2,-1,J1772,-1
14684,96728,public,40.076462,-74.857778,Burlington,NJ,0,2,-1,J1772,Free
14706,96810,public,42.338347,-71.095968,Boston,MA,0,2,-1,J1772,-1
14719,96861,public,40.797951,-77.869971,State College,PA,0,2,-1,J1772,-1
14734,96936,public,39.9543836,-75.6008499,West Chester,PA,0,2,-1,J1772,Free
14747,96973,public,42.364839,-71.366514,Wayland,MA,0,2,-1,J1772,-1
14752,96997,public,41.932808,-70.656953,Plymouth,MA,0,0,8,CHADEMO J1772COMBO,-1
14783,98431,public,42.858085,-73.762909,Clifton Park,NY,0,2,-1,J1772,Free
14791,98475,public,39.942476,-74.072694,Seaside Heights,NJ,0,2,-1,J1772,-1
14801,98490,public,44.261773,-72.581828,Montpelier,VT,0,2,-1,J1772,-1
14803,98494,public,42.570009,-70.90916,Danvers,MA,0,2,-1,J1772,-1
14807,98499,public,40.253723,-74.013243,Oakhurst,NJ,0,2,-1,J1772,Free
14810,98507,public,41.919703,-71.53961,Smithfield,RI,0,2,-1,J1772,-1
14820,98542,public,41.6397167,-70.2152436,South Yarmotuh,MA,0,1,-1,J1772,Free
14864,98663,private,40.043861,-75.089836,Philadelphia,PA,0,1,-1,J1772,-1
14869,98673,private,40.515384,-74.357705,Edison,NJ,0,4,-1,J1772,-1
14870,98674,private,40.714723,-74.005143,New York,NY,0,5,-1,J1772,-1
14871,98675,private,42.357412,-71.056588,Boston,MA,0,2,-1,J1772,-1
14879,98692,private,40.729637,-73.615008,Garden City,NY,0,3,-1,J1772,-1
14929,98816,public,42.273736,-71.790654,Worcester,MA,0,2,-1,J1772,-1
14931,98824,public,41.323633,-71.803548,Westerly,RI,0,2,-1,J1772,-1
14932,98825,public,41.380905,-71.489257,Narragansett,RI,0,2,-1,J1772,-1
14935,98836,public,42.746772,-78.852481,Hamburg,NY,0,2,-1,J1772,Free
14937,98850,public,42.039132,-71.238858,Foxborough,MA,0,2,-1,J1772,-1
14938,98852,public,41.375763,-71.512702,Narragansett,RI,0,2,-1,J1772,-1
14939,98853,public,41.488126,-71.308407,Middletown,RI,0,2,-1,J1772,-1
14940,98854,public,41.477677,-71.335916,Newport,RI,0,2,-1,J1772,-1
14941,98855,public,41.607677,-71.66108,West Greenwich,RI,0,2,-1,J1772,-1
14942,98856,public,41.496924,-71.307115,Newport,RI,0,2,-1,J1772,-1
14943,98857,public,41.482302,-71.316581,Newport,RI,0,2,-1,J1772,-1
14944,98858,public,41.372801,-71.692982,Charlestown,RI,0,2,-1,J1772,-1
14945,98862,public,41.733657,-71.436564,Warwick,RI,0,2,-1,J1772,-1
14951,98876,public,41.606747,-71.450787,North Kingstown,RI,0,2,-1,J1772,-1
14952,98877,public,41.823339,-71.435928,Providence,RI,0,2,-1,J1772,-1
14953,98879,public,41.76122,-71.456911,Cranston,RI,0,2,-1,J1772,-1
14954,98880,public,41.824551,-71.428922,Providence,RI,0,2,-1,J1772,-1
14957,98891,public,41.727738,-71.437643,Warwick,RI,0,16,-1,J1772 TESLA,Free; pay to park
14970,99079,public,42.891331,-72.56675,Brattleboro,VT,0,2,-1,J1772,-1
15046,99307,public,40.828,-74.103,Rutherford,NJ,0,4,-1,J1772,-1
15049,99314,public,41.810347,-71.409162,Providence,RI,0,2,-1,J1772,-1
15050,99315,public,41.809939,-71.408877,Providence,RI,0,2,-1,J1772,-1
15051,99318,public,41.927058,-71.795509,Glocester,RI,0,2,-1,J1772,-1
15052,99319,public,41.851778,-71.3972,Providence,RI,0,2,-1,J1772,-1
15053,99346,public,41.825871,-71.414555,Providence,RI,0,2,-1,J1772,-1
15054,99348,public,40.968827,-76.600963,Danville,PA,0,2,-1,J1772,-1
15057,99360,public,42.930765,-75.38053,Waterville,NY,0,2,-1,J1772,Free
15066,99402,public,41.727445,-71.442164,Warwick,RI,0,2,-1,J1772,-1
15080,99437,private,41.785248,-70.916837,East Freetown,MA,0,1,-1,J1772,-1
15081,99438,public,41.642965,-70.945723,New Bedford,MA,0,1,-1,J1772,Free
15088,99461,public,42.624289,-71.363072,Chelmsford,MA,0,1,-1,J1772,Free
15089,99462,private,42.624289,-71.363072,Chelmsford,MA,0,1,-1,J1772,-1
15090,99463,public,42.281055,-71.650352,Westborough,MA,0,0,1,CHADEMO J1772COMBO,Free
15091,99464,private,42.281055,-71.650352,Westborough,MA,0,1,-1,J1772,-1
15102,99500,public,40.581432,-74.097694,Staten Island,NY,0,1,-1,J1772,Free
15121,99538,private,40.910066,-73.124122,Stony Brook,NY,1,4,-1,J1772 NEMA520,-1
15124,99547,public,42.597053,-72.612113,Greenfield,MA,0,2,-1,J1772,-1
15164,99699,public,42.128867,-70.915764,Rockland,MA,0,2,-1,J1772,-1
15165,99702,public,39.951393,-75.159694,Philadelphia,PA,0,2,-1,J1772,-1
15170,99711,public,39.278656,-74.575488,Ocean City,NJ,0,2,-1,J1772,"$1.35 per hour for first 4 hours, $3.00 per hour thereafter"
15182,99749,public,42.340142,-71.581792,Marlborough,MA,0,2,-1,J1772,-1
15183,99750,public,42.179301,-71.87158,Auburn,MA,0,2,-1,J1772,-1
15184,99751,public,42.181028,-71.868379,Auburn,MA,0,2,-1,J1772,-1
15190,99767,public,42.555013,-71.447943,Westford,MA,0,2,-1,J1772,-1
15199,99805,public,42.150993,-71.500492,Milford,MA,0,2,-1,J1772,-1
15225,99882,public,39.278662,-74.575552,Ocean City,NJ,0,2,-1,J1772,-1
15229,99909,public,39.944341,-74.070951,Seaside Heights,NJ,0,2,-1,J1772,-1
15230,99910,public,42.31371,-71.792148,Worcester,MA,0,2,-1,J1772,-1
15231,99911,public,42.315882,-71.795169,Worcester,MA,0,2,-1,J1772,-1
15232,99912,public,42.251498,-71.820203,Worcester,MA,0,2,-1,J1772,-1
15234,99921,public,41.378124,-73.475593,Danbury,CT,0,2,-1,J1772,-1
15239,99950,public,42.250834,-76.838332,Millport,NY,0,2,-1,J1772,Free
15245,99959,public,41.742975,-72.722829,West Hartford,CT,0,2,-1,J1772,Free
15251,99995,public,42.619959,-71.259862,Tewksbury,MA,0,2,-1,J1772,-1
15252,99996,public,42.454463,-71.672645,Lancaster,MA,0,1,-1,J1772,-1
15264,100040,public,41.758754,-72.741204,West Hartford,CT,0,2,-1,J1772,Free
15273,100066,public,42.364693,-71.256481,Waltham,MA,0,6,-1,J1772,-1
15294,100261,public,42.365209,-71.175904,Watertown,MA,0,2,-1,J1772,-1
15296,100265,public,40.730666,-74.539645,Basking Ridge,NJ,0,2,-1,J1772,-1
15312,100331,public,42.052587,-71.075106,Easton,MA,0,2,-1,J1772,-1
15313,100335,public,41.718496,-71.478938,Warwick,RI,0,2,-1,J1772,-1
15327,100387,public,40.304172,-76.838063,Harrisburg,PA,0,2,-1,J1772,-1
15336,100411,public,40.044788,-76.307734,Lancaster,PA,0,2,-1,J1772,-1
15353,100467,public,40.457673,-79.916393,Pittsburgh,PA,0,2,-1,J1772,-1
15356,100476,public,40.455787,-79.980377,Pittsburgh,PA,0,2,-1,J1772,-1
15367,100492,public,41.819522,-72.867885,Simsbury,CT,0,1,-1,J1772,-1
15368,100493,public,42.36468,-71.256531,Waltham,MA,0,2,-1,J1772,-1
15372,100515,public,42.146235,-71.211305,Walpole,MA,0,2,-1,J1772,-1
15377,100530,public,42.554358,-70.839994,Beverly,MA,0,2,-1,J1772,-1
15495,102092,public,41.379441,-73.477961,Danbury,CT,0,0,10,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15496,102093,public,41.07986,-73.462126,Darien,CT,0,0,14,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15497,102094,public,41.068155,-73.503238,Darien,CT,0,0,16,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15498,102095,public,41.040555,-73.673445,Greenwich,CT,0,0,4,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15499,102096,public,41.041538,-73.671661,Greenwich,CT,0,0,4,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15500,102097,public,41.766493,-72.674129,Hartford,CT,0,0,6,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15501,102098,public,41.80452,-72.562282,Manchester,CT,0,0,16,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15502,102099,public,41.238119,-73.036133,Milford,CT,0,0,14,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15503,102100,public,41.722672,-72.759717,West Hartford,CT,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15583,102195,public,42.203734,-71.833059,Auburn,MA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15584,102196,public,42.3255,-71.0633,Boston,MA,0,0,10,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15585,102197,public,42.34717,-71.081003,Boston,MA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15586,102198,public,42.3685,-71.0762,Cambridge,MA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15587,102199,public,42.236461,-71.178325,Dedham,MA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15588,102200,public,42.303647,-71.394175,Framingham,MA,0,0,12,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15589,102201,public,42.338748,-72.609253,Hadley,MA,0,0,12,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15590,102202,public,42.295745,-73.239226,Lee,MA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15591,102203,public,42.529592,-71.744201,Leominster,MA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15592,102204,public,42.013724,-71.23175,Mansfield,MA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15593,102205,public,41.781195,-70.540289,Sagamore Beach,MA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15594,102206,public,42.130914,-72.621435,West Springfield,MA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15666,102291,public,40.32244,-74.4869,Cranbury,NJ,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15667,102292,public,40.415938,-74.444713,East Brunswick,NJ,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15668,102293,public,40.544595,-74.334113,Edison,NJ,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15669,102294,public,39.393663,-74.562619,Egg Harbor Township,NJ,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15670,102295,public,40.195539,-74.641375,Hamilton Township,NJ,0,0,6,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15671,102296,public,40.721595,-74.040469,Jersey City,NJ,0,0,6,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15672,102297,public,40.439674,-74.504514,North Brunswick,NJ,0,0,10,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15673,102298,public,40.957892,-74.073976,Paramus,NJ,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15674,102299,public,40.226408,-74.093572,Tinton Falls,NJ,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15675,102300,public,40.727344,-74.039834,Jersey City,NJ,0,0,20,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15676,102301,public,40.535859,-74.297322,Woodbridge,NJ,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15697,102325,public,42.710356,-73.819109,Albany,NY,0,0,6,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15698,102326,public,42.145542,-75.902081,Binghamton,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15699,102327,public,40.721853,-73.956658,Brooklyn,NY,0,0,4,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15700,102328,public,42.968675,-78.69568,Buffalo,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15701,102329,public,41.825379,-73.770409,Clinton Corners,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15702,102330,public,42.68869,-73.853254,Guilderland,NY,0,0,20,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15703,102331,public,41.941893,-74.027428,Kingston,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15704,102332,public,43.102424,-76.187446,Liverpool,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15705,102333,public,40.912547,-73.780488,New Rochelle,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15706,102334,public,40.717522,-73.997302,New York,NY,0,0,2,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15707,102335,public,40.780976,-73.980414,New York,NY,0,0,4,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15708,102336,public,40.753356,-73.971685,New York,NY,0,0,4,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15709,102338,public,42.170757,-77.108063,Painted Post,NY,0,0,10,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15710,102339,public,40.779854,-73.450709,Plainview,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15711,102340,public,44.704537,-73.491829,Plattsburgh,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15712,102341,public,40.66179,-73.79282,Queens,NY,0,0,4,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15713,102342,public,43.328388,-73.679992,Queensbury,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15714,102343,public,40.891909,-72.426995,Southampton,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15715,102344,public,40.664127,-73.7251,Valley Stream,NY,0,0,16,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15716,102346,public,41.0615,-73.836457,Tarrytown,NY,0,0,12,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15717,102347,public,43.113878,-75.206857,Utica,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15718,102348,public,43.028655,-77.440128,Victor,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15719,102349,public,42.969252,-76.846005,Waterloo,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15720,102350,public,43.979585,-75.954114,Watertown,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15721,102351,public,40.963395,-73.854936,Yonkers,NY,0,0,18,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15749,102385,public,40.588118,-75.560089,Allentown,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15750,102386,public,40.913875,-77.738413,Bellefonte,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15751,102387,public,41.016143,-76.492616,Bloomsburg,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15752,102388,public,39.999842,-78.238697,Breezewood,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15753,102389,public,40.23345,-77.119076,Carlisle,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15754,102390,public,40.683508,-80.108327,Cranberry,PA,0,0,6,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15755,102391,public,42.049602,-80.086345,Erie,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15756,102392,public,41.140779,-78.784927,Falls Creek,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15757,102394,public,40.277134,-76.823255,Harrisburg,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15758,102395,public,41.201008,-80.455223,Hermitage,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15759,102397,public,41.361979,-75.676596,Moosic,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15760,102398,public,40.017517,-79.07712,Somerset,PA,0,0,6,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15761,102399,public,41.045431,-75.312237,Tannersville,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15762,102400,public,41.660517,-71.497242,East Greenwich,RI,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15837,102480,public,44.212532,-72.576462,Berlin,VT,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15838,102481,public,42.838443,-72.565798,Brattleboro,VT,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15839,102482,public,44.46286,-73.179308,South Burlington,VT,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
15958,102935,public,41.439031,-71.498985,South Kingstown,RI,0,2,-1,J1772,-1
15963,102949,public,40.515165,-75.550854,Macungie,PA,0,1,-1,J1772,Free
15964,102950,public,39.703728,-75.113659,Glassboro,NJ,0,5,-1,J1772,Free
15971,102965,public,40.021196,-75.654539,Exton,PA,0,2,-1,J1772,-1
15994,103089,public,42.423217,-72.109083,Barre,MA,0,2,-1,J1772,-1
16000,103499,public,41.686723,-71.254734,Bristol,RI,0,2,-1,J1772,-1
16006,103552,public,39.812289,-77.221856,Gettysburg,PA,0,0,1,CHADEMO J1772COMBO,-1
16007,103553,public,39.831783,-77.229325,Gettysburg,PA,0,2,-1,J1772,$1 per hour
16023,103588,public,42.395297,-71.254303,Waltham,MA,0,8,-1,J1772,-1
16046,103627,public,44.8790152738439,-72.6110029220581,Montgomery Center,VT,0,1,-1,J1772,$10 per session
16050,103634,public,39.951352,-75.159563,Philadelphia,PA,0,2,-1,J1772,-1
16051,103635,public,40.605968,-75.380555,Bethlehem,PA,0,2,-1,J1772,-1
16085,103810,public,42.905519,-77.611086,Lima,NY,0,2,-1,J1772,Free
16090,103824,public,41.635615,-72.765338,Berlin,CT,0,2,-1,J1772,-1
16193,104135,public,42.797294,-74.758022,Cherry Valley,NY,0,2,-1,J1772,Free
16201,104156,public,42.603764,-71.345914,Chelmsford,MA,0,2,-1,J1772,-1
16203,104167,public,42.360956,-71.55902,Marlborough,MA,0,2,-1,J1772,-1
16215,104199,public,40.210647,-75.219064,North Wales,PA,0,2,-1,J1772,-1
16217,104201,public,44.493852,-73.104994,Essex,VT,0,1,-1,J1772,-1
16221,104209,public,42.543693,-71.466169,Littleton,MA,0,2,-1,J1772,-1
16222,104212,public,42.276355,-71.114361,Boston,MA,0,1,-1,J1772,-1
16223,104219,public,41.748412,-71.436477,Warwick,RI,0,2,-1,J1772,-1
16226,104222,public,41.655798,-70.325439,Hyannis,MA,0,2,-1,J1772,-1
16272,104301,private,42.678142,-70.839093,Ipswich,MA,0,2,-1,J1772,-1
16273,104302,private,42.675583,-70.840555,Ipswich,MA,0,1,-1,J1772,-1
16274,104303,private,42.678707,-70.841728,Ipswich,MA,0,1,-1,J1772,-1
16275,104304,private,42.651999,-70.935554,Topsfield,MA,0,1,-1,J1772,-1
16294,104341,public,40.846205,-73.876513,Bronx,NY,0,1,-1,J1772,-1
16310,104396,public,41.960193,-71.696593,Burrillville,RI,0,2,-1,J1772,-1
16341,104482,public,41.81687,-71.410091,Providence,RI,0,2,-1,J1772,-1
16351,104506,public,41.964079,-71.674013,Burrillville,RI,0,2,-1,J1772,-1
16366,104584,public,44.352098,-73.029277,Huntington,VT,0,2,-1,J1772,$2 per hour
16387,104634,public,40.799955,-74.047792,Secaucus,NJ,0,1,-1,J1772,-1
16391,104645,public,44.1371,-72.892525,Warren,VT,0,4,-1,J1772,Free
16408,104719,public,44.473181,-73.202918,Burlington,VT,0,2,-1,J1772,-1
16412,104725,public,43.01931644111694,-78.97480837406613,Grand Island,NY,0,0,3,CHADEMO J1772COMBO,Free
16413,104726,public,42.889784,-78.874463,Buffalo,NY,0,6,-1,J1772,$0.10 per kWh
16414,104727,public,42.883926,-78.87605,Buffalo,NY,0,4,-1,J1772,"$0.18 per kWh for 20 minutes, $20 per hour after; parking fee"
16415,104728,public,42.884991,-78.876036,Buffalo,NY,0,4,-1,J1772,$0.10 per kWh; parking fee
16416,104729,public,42.885934,-78.879364,Buffalo,NY,0,4,-1,J1772,$0.10 per kWh; pay parking
